,Name,Total Bedroom,Total Bathroom,Apart Size,Max Capacity,Max Watt,Address,Swim Pool,Rating,Total Review,Furnish Type,Price
484,Sea View Japanese Style 1 BR Apartment at Ancol Mansion for 4 Pax By Travelio,1,1,78 sqm,Max. 5 Tamu,3500 W,"Jl. Pasir Putih II, RT.11/RW.10, Ancol, Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",1,5,4,Full Furnished,"IDR
6,999,999
 / bulan"
485,Homey and Spacious 3BR Kondominium Juanda Apartment By Travelio,3,2,116 sqm,Max. 4 Tamu,6600 W,"RT.6/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120",1,5,2,Full Furnished,"IDR
5,999,999
 / bulan"
486,1BR Tamansari Semanggi Apartment near Lotte Shopping Mall By Travelio,1,1,35 sqm,Max. 2 Tamu,-1,"Jl. Akri No. 134, Setiabudi, Jakarta Selatan - 12930",1,5,2,Full Furnished,"IDR
7,000,000
 / bulan"
487,Modern and Spacious 1BR Apartment at L'Avenue By Travelio,1,1,58 sqm,Max. 2 Tamu,2200 W,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,4.9,12,Full Furnished,"IDR
6,001,934
 / bulan"
488,Cozy Stay 2BR Apartment Woodland Park Residence By Travelio,2,1,56 sqm,Max. 3 Guest(s),2200 W,"Jl. Raya Kalibata, RT.9/RW.4, Rawajati, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750",1,4.9,3,Full Furnished,"IDR
6,310,720
 / bulan"
489,Convenient 2BR Apartment at Pasar Baru Mansion By Travelio,2,1,49 sqm,Max. 4 Tamu,2200 W,"Jl. Pintu Air V No.53, RT.5/RW.8, Ps. Baru, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 11710",1,3.8,1,Full Furnished,"IDR
7,035,000
 / bulan"
490,Simply Homey 2BR Gardenia Boulevard Apartment By Travelio,2,1,48 sqm,Max. 3 Tamu,2200 W,"Jl. Warung Jati Barat No.15, RT.2/RW.11, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540",1,3.8,1,Full Furnished,"IDR
7,052,499
 / bulan"
491,Good Choice 1BR Apartment at Aspen Residence By Travelio,2,2,54 sqm,Max. 3 Tamu,2200 W,"Jl. RS Fatmawati No.1, RT.1/RW.1, Pd. Labu, Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450",1,New,-1,Full Furnished,"IDR
7,099,999
 / bulan"
492,Modern 1BR Tamansari Semanggi Apartment By Travelio,1,1,37 sqm,Max. 2 Tamu,-1,"Jl. Akri No.134, RT.8/RW.2, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,4.8,2,Full Furnished,"IDR
6,416,537
 / bulan"
493,Luxury 2BR at T Plaza Apartment By Travelio,2,1,44 sqm,Max. 3 Tamu,-1,"Jl. Penjernihan 1, RT.10/RW.6, Bendungan Hilir, Tanah Abang, Kota Jakarta Pusat, Jakarta 10210",1,New,-1,Full Furnished,"IDR
5,624,999
 / bulan"
494,Comfy 2BR Gardenia Boulevard Apartment By Travelio,2,1,48 sqm,Max. 4 Tamu,2300 W,"Jl. Warung Jati Barat No.12, Jati Padang, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540",1,New,-1,Full Furnished,"IDR
5,631,958
 / bulan"
495,Classic Style 2BR At Redtop Apartment near Juanda By Travelio,2,2,106 sqm,Max. 4 Tamu,6600 W,"Jl. Pecenongan No.72, RT.2/RW.4, Kb. Klp., Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120",1,New,-1,Full Furnished,"IDR
7,039,999
 / bulan"
496,Brand New and Cozy 1BR Lexington Apartment By Travelio,1,1,56 sqm,Max. 2 Tamu,2200 W,"Jl. Deplu Raya, RT.3/RW.3, Bintaro, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330",1,New,-1,Full Furnished,"IDR
7,200,000
 / bulan"
497,Modern 3BR Apartment at Springhill Terrace Residence By Travelio,3,2,73 sqm,Max. 4 Tamu,-1,"Jl. Benyamin Sueb, RW.10, Pademangan Tim., Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410",1,4.8,7,Full Furnished,"IDR
7,216,499
 / bulan"
498,Exclusive and Great Location 1BR Gold Coast Apartment near PIK By Travelio,1,1,29 sqm,Max. 2 Tamu,3500 W,"Jalan Pantai Indah Kapuk Boulevard, Kelurahan Kamal Muara, Kecamatan Penjaringan, Wilayah Jakarta Utara, Propinsi DKI Jakarta",1,5,3,Full Furnished,"IDR
7,229,249
 / bulan"
499,Best Location 2BR Apartment at The Aspen Residence By Travelio,2,1,40 sqm,Max. 3 Tamu,2200 W,"Jl. RS Fatmawati No.1, RT.1/RW.1, Pd. Labu, Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450",1,New,-1,Full Furnished,"IDR
7,292,999
 / bulan"
500,Trendy Studio at Menteng Park Apartment By Travelio,Studio,1,33 sqm,Max. 2 Tamu,1300 W,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,New,-1,Full Furnished,"IDR
7,298,706
 / bulan"
501,Minimalist Studio Menteng Park Apartment By Travelio,Studio,1,33 sqm,Max. 2 Tamu,1300 W,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,4.9,30,Full Furnished,"IDR
7,299,999
 / bulan"
502,Exclusive Studio Apartment at Menteng Park By Travelio,Studio,1,33 sqm,Max. 2 Tamu,1300 W,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,5,39,Full Furnished,"IDR
7,299,999
 / bulan"
503,Comfy Studio Menteng Park Apartment By Travelio,Studio,1,33 sqm,Max. 2 Tamu,1300 W,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,4.9,20,Full Furnished,"IDR
7,299,999
 / bulan"
504,Spacious and Comfortable 1BR Lexington Apartment By Travelio,1,1,51 sqm,Max. 2 Tamu,2200 W,"Jl. Deplu Raya, RT.3/RW.3, Bintaro, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330",1,New,-1,Full Furnished,"IDR
6,345,813
 / bulan"
505,Minimalist and Homey Studio Menteng Park Apartment By Travelio,Studio,1,28 sqm,Max. 2 Guest(s),1300 W,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,5,10,Full Furnished,"IDR
7,349,999
 / bulan"
506,Comfy and Relax 1BR Apartment Lexington Residence By Travelio,1,1,53 sqm,Max. 2 Tamu,2200 W,"Jl. Deplu Raya, RT.3/RW.3, Bintaro, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330",1,New,-1,Full Furnished,"IDR
5,876,486
 / bulan"
507,New Furnished 1BR Apartment at Gold Coast near PIK By Travelio,1,1,29 sqm,Max. 2 Tamu,-1,"Jalan Pantai Indah Kapuk Boulevard, Kelurahan Kamal Muara, Kecamatan Penjaringan, Wilayah Jakarta Utara, Propinsi DKI Jakarta",1,4.8,11,Full Furnished,"IDR
7,384,999
 / bulan"
508,Monochrome 1BR Lexington Apartment By Travelio,1,1,53 sqm,Max. 2 Tamu,2200 W,"Jl. Deplu Raya, RT.3/RW.3, Bintaro, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330",1,4.7,5,Full Furnished,"IDR
7,393,986
 / bulan"
509,3BR Executive Residence at Grand Palace Kemayoran By Travelio,3,2,116 sqm,Max. 4 Tamu,3500 W,"Jalan Benyamin Suaeb Blok A No.5, RT.13/RW.6, Kebon Kosong, Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",1,4.9,20,Full Furnished,"IDR
7,399,999
 / bulan"
510,Comfort and Strategic 2BR Apartment at Aspen Residence By Travelio,2,1,47 sqm,Max. 3 Tamu,2200 W,"Jl. RS Fatmawati No.1, RT.1/RW.1, Pd. Labu, Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450",1,New,-1,Full Furnished,"IDR
7,430,302
 / bulan"
511,Modern and Comfy Studio Apartment The Accent Bintaro By Travelio,Studio,1,30 sqm,Max. 2 Tamu,2200 W,"Jl. Wahid Hasyim Blok FG 12 No. 43, Pd. Jaya, Pd. Aren, Kota Tangerang Selatan, Banten 15222",1,5,2,Full Furnished,"IDR
7,500,000
 / bulan"
512,Fabulous Menteng Park Studio Apartment By Travelio,Studio,1,28 sqm,Max. 2 Tamu,3600 W,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,5,2,Full Furnished,"IDR
7,500,000
 / bulan"
513,Best Choice 1BR Apartment at Lexington Residence By Travelio,1,1,56 sqm,Max. 2 Tamu,2200 W,"Jl. Deplu Raya, RT.3/RW.3, Bintaro, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330",1,4.3,1,Full Furnished,"IDR
7,522,656
 / bulan"
514,New Furnished 1BR at Lexington Residence Apartment By Travelio,1,1,56 sqm,Max. 2 Tamu,2200 W,"Jl. Deplu Raya, RT.3/RW.3, Bintaro, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330",1,New,-1,Full Furnished,"IDR
7,540,156
 / bulan"
515,Gorgeous Studio @ Menteng Park Apartment By Travelio,Studio,1,33 sqm,Max. 2 Tamu,1300 W,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,New,-1,Full Furnished,"IDR
7,560,000
 / bulan"
516,Beautiful and Comfy 2BR Apartment at Royal Olive Residence By Travelio,2,1,51 sqm,Max. 3 Tamu,2200 W,"Jalan Buncit Raya No.101, RT.1/RW.2, Pejaten Barat, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760",1,5,10,Full Furnished,"IDR
7,574,209
 / bulan"
517,Cozy 2BR Cosmo Residence Apartment near Thamrin City Mall By Travelio,2,1,54 sqm,Max. 3 Guest(s),2200 W,"Jl. Tlk. Betung Blvd, Kb. Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,4.9,8,Full Furnished,"IDR
7,462,499
 / bulan"
518,Cozy and Minimalist 2BR Green Bay Condominium Apartment By Travelio,2,2,74 sqm,Max. 3 Tamu,3500 W,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Penjaringan, Kota Jakarta Utara",-1,5,4,Full Furnished,"IDR
7,624,999
 / bulan"
519,2BR Apartment @The Royal Olive Residence By Travelio,2,1,51 sqm,Max. 4 Tamu,-1,"Jalan Buncit Raya No.101, RT.1/RW.2, Pejaten Barat, Pancoran, RT.1/RW.7, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760",1,4.9,7,Full Furnished,"IDR
7,636,419
 / bulan"
520,1BR Near Grand Indonesia Thamrin Executive Apartment by Travelio,1,1,36 sqm,Max. 2 Tamu,1300 W,"Jl. Kb. Melati 4 No.1A, RT.4/RW.9, Kb. Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,4.6,6,Full Furnished,"IDR
7,662,999
 / bulan"
521,Modern 1BR Apartment at Central Park Residence By Travelio,1,1,44 sqm,Max. 2 Tamu,-1,"Jl. S. Parman Kav. 93 - 94, RT.12/RW.6, Tj Duren Selatan, Grogol Petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 13460",-1,4.6,5,Full Furnished,"IDR
7,687,499
 / bulan"
522,Elegant and Spacious 1BR at Citralake Suites Apartment By Travelio,1,1,52 sqm,Max. 3 Tamu,3500 W,"Jl. Raya Citra, RW.5, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820",1,New,-1,Full Furnished,"IDR
7,700,000
 / bulan"
523,Spacious 2BR at Royal Olive Apartment By Travelio,2,1,51 sqm,Max. 4 Tamu,2200 W,"Jalan Buncit Raya No.101, RT.1/RW.2, Pejaten Barat, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760",1,4.9,4,Full Furnished,"IDR
7,701,249
 / bulan"
524,Gorgeous and Strategic 1BR Lexington Apartment By Travelio,1,1,56 sqm,Max. 2 Tamu,2200 W,"Jl. Deplu Raya, RT.3/RW.3, Bintaro, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330",1,New,-1,Full Furnished,"IDR
7,749,999
 / bulan"
525,Modern and Cozy 2BR Royal Olive Apartment By Travelio,2,1,56 sqm,Max. 4 Tamu,-1,"Jalan Buncit Raya No.101, RT.1/RW.2, Pejaten Barat, Pancoran, RT.1/RW.7, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760",1,4.9,7,Full Furnished,"IDR
7,822,565
 / bulan"
526,Sea View 2BR Apartment at Green Bay Condominium By Travelio,2,2,77 sqm,Max. 4 Guest(s),3500 W,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Penjaringan, Kota Jakarta Utara",-1,4.9,5,Full Furnished,"IDR
7,834,950
 / bulan"
527,Luxurious Studio at Capitol Suites Apartment By Travelio,Studio,1,28 sqm,Max. 2 Tamu,2200 W,"Jalan Prapatan Raya Nomor 20-22, Kelurahan Senen, Kecamatan Senen, Jakarta Pusat, Propinsi Daerah Khusus Ibukota Jakarta",1,4.9,3,Full Furnished,"IDR
7,849,999
 / bulan"
528,Simply Modern Studio Menteng Park Apartment By Travelio,Studio,1,33 sqm,Max. 2 Guest(s),1300 W,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,4.9,4,Full Furnished,"IDR
7,854,279
 / bulan"
529,Comfy Apartment at 2BR Signature Park Grande By Travelio,2,1,50 sqm,Max. 3 Tamu,2200 W,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,5,2,Full Furnished,"IDR
7,858,431
 / bulan"
530,Comfy and Modern 1BR The Accent Bintaro Apartment By Travelio,1,1,30 sqm,Max. 2 Tamu,2200 W,"Jl. Wahid Hasyim Blok FG 12 No. 43, Pd. Jaya, Pd. Aren, Kota Tangerang Selatan, Banten 15222",1,5,3,Full Furnished,"IDR
7,970,000
 / bulan"
531,Tidy Comfy 1BR Taman Rasuna Apartment By Travelio,1,1,56 sqm,Max. 2 Tamu,1300 W,"Kompleks Epicentrum, Jalan HR. Rasuna Said, RT.16/RW.1, Karet Kuningan, Menteng Atas, Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,New,-1,Full Furnished,"IDR
8,000,000
 / bulan"
532,Fully Furnished with Comfortable Design 1BR Denpasar Residence Apartment By Travelio,1,1,44 sqm,Max. 2 Guest(s),3500 W,"Jl. Professor Doktor Satrio Kav.18, Karet Kuningan, Setia Budi, RT.14/RW.4, Karet Kuningan, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,New,-1,Full Furnished,"IDR
7,608,999
 / bulan"
533,Homey Studio Room at Capitol Suites By Travelio,Studio,1,36 sqm,Max. 2 Tamu,2200 W,"Jalan Prapatan Raya Nomor 20-22, Kelurahan Senen, Kecamatan Senen, Jakarta Pusat, Propinsi Daerah Khusus Ibukota Jakarta",1,5,4,Full Furnished,"IDR
7,994,591
 / bulan"
534,Best Price 2BR Hampton's Park Apartment Near Pondok Indah Mall By Travelio,2,1,58 sqm,Max. 4 Tamu,3500 W,"Jalan Terogong Raya No.18 RT.10/RW.10, Cilandak Barat, Jakarta Selatan 12430",1,4.8,5,Full Furnished,"IDR
8,156,737
 / bulan"
535,Wonderful Studio at The Newton Ciputra World 2 Apartment By Travelio,Studio,1,23 sqm,Max. 2 Tamu,2200 W,"Jl. Prof. DR. Satrio No.7, RT.3/RW.3, Karet Semanggi, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",1,5,2,Full Furnished,"IDR
8,206,249
 / bulan"
536,Simple and Cozy Stay 2BR Apartment at Aspen Residence By Travelio,2,1,66 sqm,Max. 3 Tamu,3500 W,"Jl. RS Fatmawati No.1, RT.1/RW.1, Pd. Labu, Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450",1,New,-1,Full Furnished,"IDR
7,744,585
 / bulan"
537,Best Price 2BR L'Avenue Apartment By Travelio,2,1,71 sqm,Max. 3 Tamu,3500 W,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,4.9,8,Full Furnished,"IDR
7,322,806
 / bulan"
538,Comfy and Modern 2BR at Sudirman Park Apartment By Travelio,2,1,46 sqm,Max. 3 Tamu,2200 W,"Jalan K.H. Mas Mansyur Kav.35, RT.12/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,New,-1,Full Furnished,"IDR
8,330,000
 / bulan"
539,Pool View 2BR Apartment at Capitol Park Residence By Travelio,2,1,43 sqm,Max. 3 Tamu,3500 W,"Jalan Salemba Raya 16 3 6, RT.3/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430",1,New,-1,Full Furnished,"IDR
8,350,643
 / bulan"
540,1BR Exclusive Royale Springhill Apartment Kemayoran By Travelio,1,1,60 sqm,Max. 3 Tamu,2200 W,"Jl. Benyamin Suaeb Blok D7, Kemayoran, Pademangan Tim., Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410",1,4.6,19,Full Furnished,"IDR
8,363,999
 / bulan"
541,Comfortable 2BR Apartment at H Residence By Travelio,2,1,61 sqm,Max. 4 Tamu,2200 W,"Jl. MT Haryono No.7, RT.12/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340",1,4.9,18,Full Furnished,"IDR
8,400,000
 / bulan"
542,The Convenient 2BR Apartment at Jakarta Residence By Travelio,2,1,55 sqm,Max. 4 Tamu,-1,"Jl. Kebon Kacang Raya, Kb. Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,5,3,Full Furnished,"IDR
8,400,000
 / bulan"
543,Exclusive 1BR Apartment The Wave Kuningan near Epicentrum By Travelio,1,1,49 sqm,Max. 2 Tamu,2200 W,"Komplek Rasuna Epicentrum, Jalan Epicentrum Boulevard Timur, Menteng Atas, Setiabudi, RT.5/RW.1, Menteng Atas, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,New,-1,Full Furnished,"IDR
8,415,299
 / bulan"
544,Comfy 1BR at Bellezza Apartment By Travelio,1,1,55 sqm,,,,1,4.9,,Full Furnished,"IDR
7,419,230
 / bulan"
545,Fully Furnished and Spacious 3BR Apartment at Mangga Dua Residences By Travelio,3,2,97 sqm,,,,1,4,,Full Furnished,"IDR
7,737,499
 / bulan"
546,2BR Luxury CitraLake Suites Apartment By Travelio,2,1,79 sqm,Max. 3 Tamu,4400 W,"Jl. Raya Citra, RW.5, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820",1,4.5,2,Full Furnished,"IDR
6,948,380
 / bulan"
547,Strategic Location and City View 1BR Tamansari Semanggi Apartment By Travelio,1,1,35 sqm,Max. 2 Tamu,-1,"Jl. Akri No. 134, Setiabudi, Jakarta Selatan - 12930",1,4.4,5,Full Furnished,"IDR
8,449,999
 / bulan"
548,Monas View Studio Apartment at Capitol Suites By Travelio,Studio,1,37 sqm,Max. 2 Tamu,2200 W,"Jalan Prapatan Raya Nomor 20-22, Kelurahan Senen, Kecamatan Senen, Jakarta Pusat, Propinsi Daerah Khusus Ibukota Jakarta",1,4.9,12,Full Furnished,"IDR
8,474,999
 / bulan"
549,Comfort 1BR at Puri Imperium Apartment By Travelio,1,1,51 sqm,Max. 2 Tamu,4400 W,"Jalan Taman Rasuna Selatan, RT.17/RW.1, Menteng Atas, Setiabudi, RT.6/RW.2, Guntur, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,New,-1,Full Furnished,"IDR
8,499,999
 / bulan"
550,Well Appointed Studio Apartment at Ancol Mansion By Travelio,Studio,1,67 sqm,Max. 2 Tamu,2200 W,"Jl. Pasir Putih II, RT.11/RW.10, Ancol, Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",1,New,-1,Full Furnished,"IDR
8,500,000
 / bulan"
551,Luxury 2BR at Signature Park Grande Apartment By Travelio,2,1,40 sqm,Max. 4 Tamu,2200 W,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,New,-1,Full Furnished,"IDR
8,500,000
 / bulan"
552,Premium and Spacious Studio Apartment at Capitol Park Residence By Travelio,Studio,1,36 sqm,Max. 2 Tamu,2200 W,"Jalan Salemba Raya 16 3 6, RT.3/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430",1,New,-1,Full Furnished,"IDR
8,500,000
 / bulan"
553,Homey and Relaxing 2BR The Wave Apartment By Travelio,2,1,60 sqm,Max. 3 Tamu,3500 W,"Komplek Rasuna Epicentrum, Jalan Epicentrum Boulevard Timur, RT.5/RW.1, Kuningan, Menteng Atas, Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,4.9,20,Full Furnished,"IDR
8,524,999
 / bulan"
554,Elegant 2BR at The Empyreal Condominium Epicentrum Apartment By Travelio,2,2,86 sqm,Max. 3 Tamu,10600 W,"Jl. Epicentrum Tengah No.3, RT.2/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,5,3,Full Furnished,"IDR
7,552,787
 / bulan"
555,Highest Value 1BR Apartment at Gold Coast PIK By Travelio,1,1,51 sqm,Max. 2 Tamu,-1,"Jalan Pantai Indah Kapuk Boulevard, Kelurahan Kamal Muara, Kecamatan Penjaringan, Wilayah Jakarta Utara, Propinsi DKI Jakarta",1,4.7,3,Full Furnished,"IDR
8,569,936
 / bulan"
556,New Furnished 2BR Apartment at Capitol Park Residence By Travelio,2,1,46 sqm,Max. 3 Tamu,3500 W,"Jalan Salemba Raya 16 3 6, RT.3/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430",1,4.9,3,Full Furnished,"IDR
8,598,886
 / bulan"
557,Great Choice and Comfy 2BR Apartment Thamrin Residence By Travelio,2,1,58 sqm,Max. 3 Guest(s),2200 W,"Jalan Kebon Kacang Raya, RT.3/RW.8, Kebon Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,New,-1,Full Furnished,"IDR
8,599,999
 / bulan"
558,Big and Cozy 2BR Ancol Mansion Apartment By Travelio,2,2,126 sqm,Max. 4 Tamu,4400 W,"Jl. Pasir Putih II, RT.11/RW.10, Ancol, Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",1,4.6,2,Full Furnished,"IDR
8,580,426
 / bulan"
559,Spacious 3BR @ Cervino Village Apartment By Travelio,3,2,77 sqm,Max. 4 Tamu,4400 W,"Jl. KH. Abdullah Syafei Kav. 27, RT.17/RW.1, Tebet Barat, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810",1,5,11,Full Furnished,"IDR
8,797,499
 / bulan"
560,Wonderful 1BR at Bellevue Place Apartment By Travelio,1,1,43 sqm,Max. 2 Guest(s),2200 W,"Jl. MT Haryono Kav.21, RT.10/RW.10, Tebet Timur, Tebet, Jakarta Selatan, Jakarta 12810",1,New,-1,Full Furnished,"IDR
8,800,000
 / bulan"
561,Comfy 3BR Apartment at Casablanca Mansion By Travelio,3,2,54 sqm,Max. 6 Tamu,3500 W,"Jl. Casablanca No.1, RT.14/RW.5, Menteng Dalam, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,New,-1,Full Furnished,"IDR
8,350,799
 / bulan"
562,3BR Apartment at Casablanca Mansion By Travelio,3,2,62 sqm,Max. 4 Guest(s),2200 W,"Jl. Casablanca No.1, RT.14/RW.5, Menteng Dalam, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,5,1,Full Furnished,"IDR
8,204,999
 / bulan"
563,Homey 1 BR Apartment Thamrin Residence By Travelio,1,1,38 sqm,Max. 3 Tamu,2200 W,"Jalan Kebon Kacang Raya, RT.3/RW.8, Kebon Melati, Tanah Abang, RT.3/RW.8, Kb. Melati, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,4.5,11,Full Furnished,"IDR
8,920,217
 / bulan"
564,Best Price 3BR Taman Rasuna Apartment By Travelio,3,2,89 sqm,Max. 4 Tamu,-1,"RT.17/RW.1, Kompleks Epicentrum, Jalan Hr. Rasuna Said, RT.2/RW.5, Karet Kuningan, RT.16/RW.1, Menteng Atas, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,4.2,1,Full Furnished,"IDR
8,949,999
 / bulan"
565,1BR with Sofa Bed Thamrin Executive Apartment By Travelio,1,1,39 sqm,Max. 2 Tamu,1300 W,"Jl. Kb. Melati 4 No.1A, RT.4/RW.9, Kb. Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,4.5,12,Full Furnished,"IDR
8,976,319
 / bulan"
566,Comfy and Strategic 1BR Kuningan Place Apartment with Playground View By Travelio,1,1,62 sqm,Max. 2 Guest(s),3200 W,"Jl. Kuningan Utama Lot No.15, RT.7/RW.1, Menteng Atas, Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",1,New,-1,Full Furnished,"IDR
8,999,999
 / bulan"
567,Elegant 2BR Citralake Suites Apartment By Travelio,2,1,71 sqm,Max. 3 Tamu,4400 W,"Jl. Raya Citra, RW.5, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820",1,New,-1,Full Furnished,"IDR
8,999,999
 / bulan"
568,Cozy Studio at Way Seputih Residence near Central Park By Travelio,Studio,1,16 sqm,Max. 2 Tamu,1300 W,"Jl. Way Seputih V No.2, RT.11/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",-1,4.9,39,Full Furnished,"IDR
2,500,000
 / bulan"
