,Name,Total Bedroom,Apart Size,Max Watt,Address,Swim Pool,Furnish Type,Price,lat,lon,location,kecamatan
413,Chic and Compact Studio Apartment at Capitol Park Residence By Travelio,0,23,2200,"Jalan Salemba Raya 16 3 6, RT.3/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430",1,Full Furnished,6090000,-6.197235399999999,106.8506106,"Jl. Salemba Raya No.16, RT.3/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430, Indonesia",Senen
414,Bright 2BR Apartment at Bassura City near Shopping Mall By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,6099999,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
415,Cozy and Strategic 2BR at Westmark Apartment By Travelio,2,37,2200,"Jalan Tanjung Duren Timur II No.30, RT.12/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",1,Full Furnished,6100000,-6.1804317,106.7936824,"Jl. Tj. Duren Timur 2 No.30, RT.12/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",Grogol Petamburan
416,1 BR City View at Sudirman Park Apartment By Travelio,1,42,3000,"Jl. Kh. Mas Mansyur Kav. 35 RT.11/RW.09, Karet Tengsin, Tanah Abang, RT.12/RW.11, Karet Tengsin, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,Full Furnished,6143903,-6.2047054,106.8175902,"Jl. K.H. Mas Mansyur No.Kav. 35, RT.12/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia",Tanah Abang
417,Newly Furnished Studio Apartment at Menteng Park By Travelio,0,33,1300,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,Full Furnished,6173549,-6.1923282,106.8387086,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330, Indonesia",Menteng
418,Spacious Studio Menteng Park Apartment By Travelio,0,33,1300,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,Full Furnished,6173549,-6.1923282,106.8387086,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330, Indonesia",Menteng
419,2 BR Apartment Madison Near Central Park With City View By Travelio,2,49,3300,"Jalan Tanjung Duren Selatan RT.12/RW.6, Grogol petamburan, Tanjung Duren Selatan, RT.8/RW.6, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",1,Full Furnished,6191402,-6.177368599999999,106.7906723,"Jl. Letjen S. Parman No.kav.28, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",Grogol Petamburan
420,Best 2BR with Prime Location at MT Haryono Square Apartment By Travelio,2,64,4500,"Jl. Otista Raya No.390, RT.6/RW.12, Kp. Melayu, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330",1,Full Furnished,6192561,-6.2440751,106.8692807,"Jl. Otista Raya No.390, RT.6/RW.12, Bidara Cina, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia",Jatinegara
421,Spacious and Good 3BR Pangeran Jayakarta Apartment By Travelio,3,95,3300,"Jl. Pangeran Jayakarta, No. 73, RT.7/RW.7, Mangga Dua Selatan Sawah Besar, Jakarta Pusat, DKI Jakarta 10730",1,Full Furnished,6199999,-6.1419165,106.8284601,"Jl. Pangeran Jayakarta No.73, RT.7/RW.7, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia",Sawah Besar
422,Comfortable with Modern Style Studio Apartment at Nine Residence By Travelio,0,29,1300,"Jl. Warung Jati Barat No.12, RT.2/RW.5, Duren Tiga, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760",1,Full Furnished,6199999,-6.2530825,106.826986,"Jl. Warung Buncit Raya No.12, RT.2/RW.5, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia",Pancoran
423,Elegant and Comfort 2BR Apartment at Pasar Baru Mansion By Travelio,2,49,2200,"Jl. Pintu Air V No.53, RT.5/RW.8, Ps. Baru, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 11710",1,Full Furnished,6199999,-6.1632833,106.8323975,"Jl. Pintu Air V No.53f, RT.7/RW.8, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia",Sawah Besar
424,Best View and Comfy Studio Gold Coast Apartment By Travelio,0,28,1831,"Jalan Pantai Indah Kapuk Boulevard, Kelurahan Kamal Muara, Kecamatan Penjaringan, Wilayah Jakarta Utara, Propinsi DKI Jakarta",1,Full Furnished,6209249,-6.120888,106.7592635,"Jl. Pantai Indah Utara 1, RW.7, Kapuk Muara, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia",Penjaringan
425,Luxurious and Elegant 3BR Vittoria Apartment By Travelio,3,53,3500,"Jl. Daan Mogot, RT.9/RW.3, Cengkareng Tim., Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",1,Full Furnished,6221999,-6.1539424,106.7352473,"Jl. Daan Mogot No.9, RT.9/RW.3, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",Cengkareng
426,Spacious and Comfy 2BR Nifarro Park Apartment By Travelio,2,51,2200,"Jl. Raya Pasar Minggu RT.1/RW.1, Pejaten Timur, Pasar Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",-1,Full Furnished,6223699,-6.2667696,106.8445907,"Jl. Raya Pasar Minggu, RT.1/RW.1, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Ps. Minggu
427,Golf View 2BR @ The Mansion Kemayoran Apartment By Travelio,2,57,7700,"Jl. Trembesi Blok. D4, Bandar Baru Kemayoran,Pademangan Tim., Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410",1,Full Furnished,6274274,-6.1490551,106.8549842,"Jl. Trembesi No.D4, Pademangan Tim., Kec. Kemayoran, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",Kemayoran
428,Cozy 2BR Gading Nias Apartment By Travelio,2,29,2200,"Jl. Pegangsaan Dua, RT. 02/RW. 03, Pegangsaan Dua, Kelapa Gading, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14250",-1,Full Furnished,2490065,-6.150750899999999,106.9158622,"Jl. Pegangsaan Dua, RW.3, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia",Klp. Gading
429,Strategic and Homey 1BR Thamrin Residence Apartment By Travelio,1,41,3500,"Jalan Kebon Kacang Raya, RT.3/RW.8, Kebon Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,Full Furnished,6300000,-6.1942618,106.8186325,"Jl. Kebon Kacang Raya, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",Tanah Abang
430,Minimalist 2BR Apartment at Signature Park Grande near MT. Haryono By Travelio,2,43,2200,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,Full Furnished,5674910,-6.2447927,106.8627405,"Jl. Letjen Mt. Haryono No.20, RW.2, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",Kramat Jati
431,Modern and Comfy 2BR with Golf View at The Mansion Kemayoran By Travelio,2,62,7700,"Jl. Trembesi Blok. D4, Bandar Baru Kemayoran,Pademangan Tim., Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410",1,Full Furnished,6318899,-6.1490551,106.8549842,"Jl. Trembesi No.D4, Pademangan Tim., Kec. Kemayoran, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",Kemayoran
432,Warm and Cozy 2BR Apartment Woodland Park Residence By Travelio,2,39,2200,"Jl. Raya Kalibata, RT.9/RW.4, Rawajati, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750",1,Full Furnished,6388249,-6.258109,106.857911,"Jl. Raya Kalibata Blok Madrasah No.9, RT.4/RW.1, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750, Indonesia",Pancoran
433,Strategic and Minimalist 1BR Apartment at Thamrin Residence By Travelio,1,38,3500,"Jalan Kebon Kacang Raya, RT.3/RW.8, Kebon Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,Full Furnished,5922499,-6.1942618,106.8186325,"Jl. Kebon Kacang Raya, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",Tanah Abang
434,1BR Luxury CitraLake Suites Apartment By Travelio,1,54,3500,"Jl. Raya Citra, RW.5, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820",1,Full Furnished,6424999,-6.126214699999999,106.7126112,"Jl. Raya Citra, RW.5, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820, Indonesia",Kalideres
435,Modern Elegant and Good 3BR at Pangeran Jayakarta Apartment By travelio,3,95,5500,"Jl. Pangeran Jayakarta, No. 73, RT.7/RW.7, Mangga Dua Selatan Sawah Besar, Jakarta Pusat, DKI Jakarta 10730",1,Full Furnished,6424999,-6.1419165,106.8284601,"Jl. Pangeran Jayakarta No.73, RT.7/RW.7, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia",Sawah Besar
436,Good Choice for 2BR at Sudirman Park Apartment By Travelio,2,56,2200,"Jalan K.H. Mas Mansyur Kav.35, RT.12/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,Full Furnished,6449999,-6.2047054,106.8175902,"Jl. K.H. Mas Mansyur No.Kav. 35, RT.12/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia",Tanah Abang
437,Spacious 2BR GP Plaza Apartment By Travelio,2,48,2792,"Jl. Gelora II No. 1, Slipi, Palmerah, RT.1/RW.1, Gelora, Kota Jakarta Pusat, DKI Jakarta 10270",1,Full Furnished,6476624,-6.204749199999999,106.8002674,"Gelora 2 No.1, RT.1/RW.1, Pejompongan, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",Tanah Abang
438,Nice and Private 1BR Apartment at Thamrin Residence By Travelio,1,37,3500,"Jalan Kebon Kacang Raya, RT.3/RW.8, Kebon Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,Full Furnished,5994999,-6.1942618,106.8186325,"Jl. Kebon Kacang Raya, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",Tanah Abang
439,Good Deal for 2BR at Cosmo Terrace Apartment By Travelio,2,49,3700,"Jalan Kh. Mas Mansyur, RT.5/RW.13, Kb. Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,Full Furnished,6500000,-6.1967368,106.8144127,"Jl. K.H. Mas Mansyur, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",Tanah Abang
440,Elegant Studio Apartment @ Menteng Park By Travelio,0,33,1300,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",1,Full Furnished,6500000,-6.1923282,106.8387086,"Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330, Indonesia",Menteng
441,Comfort and Spacious 2BR Signature Park Grande Apartment By Travelio,2,49,2200,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,Full Furnished,5014339,-6.2447927,106.8627405,"Jl. Letjen Mt. Haryono No.20, RW.2, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",Kramat Jati
442,Cozy and Modern 3BR Apartment at Gading Greenhill By Travelio,3,79,3500,"Jl. Pegangsaan Dua No.97, RT.10/RW.3, Pegangsaan Dua, Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250",1,Full Furnished,6522899,-6.1477368,106.9163548,"Jl. Pegangsaan Dua No.97, RT.10/RW.3, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",Klp. Gading
443,Simple 2BR Sudirman Park Apartment By Travelio,2,46,3500,"RT.10/RW.11, Karet Tengsin, Tanah Abang, Central Jakarta City, Jakarta 10250",1,Full Furnished,6529999,-6.209169300000001,106.8185752,"RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",Tanah Abang
444,Luxurious Minimalist 2BR at GP Plaza Apartment By Travelio,2,51,2200,"Jalan Gelora II No.1, RT.1/RW.1, Gelora, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270",1,Full Furnished,6060999,-6.204749199999999,106.8002674,"Gelora 2 No.1, RT.1/RW.1, Pejompongan, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",Tanah Abang
445,Comfort 2BR Apartment at Cervino Village By Travelio,2,53,2200,"Jl. KH. Abdullah Syafei Kav. 27, RT.17/RW.1, Tebet Barat, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810",1,Full Furnished,6623624,-6.241721,106.8609277,"Jl. H Kavling No.27, RT.6/RW.14, Kb. Baru, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12830, Indonesia",Tebet
446,Strategic 2BR Apartment with Workspace @ Season City By Travelio,2,87,4051,"Jl. Prof. Dr. Latumenten No.33, Jembatan Besi, Tambora, RT.13/RW.1, Jemb. Besi, Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11320",1,Full Furnished,6636781,-6.153412299999999,106.796084,"Seasons City Mall, Jl. Prof. Dr. Latumeten No.33, RT.13/RW.1, Jemb. Besi, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11320, Indonesia",Tambora
447,Modern and Comfy 3BR Bassura City Apartment By Travelio,3,48,3500,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,6660929,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
448,New And Modern 3BR Grand Palace Kemayoran Apartment By Travelio,3,115,3500,"Grand Palace Kemayoran Apartment Jl.H.Benyamin Sueb Blok A5, Kemayoran – Jakarta Pusat",1,Full Furnished,6515919,-6.1605549,106.8529217,"Blok A, Gg. Swadaya II No.5, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Jambi 10630, Indonesia",Kemayoran
449,Best Deal 3BR Apartment Bassura City near Shopping Center By Travelio,3,48,3500,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,6680929,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
450,Homey and Comfy 3BR at Bassura City Apartment By Travelio,3,48,3300,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,6180929,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
451,Best Space of 3BR Apartment Grand Palace Kemayoran By Travelio,3,91,3500,"Grand Palace Kemayoran Apartment Tower Genova Jalan Benyamin Suaeb Blok A No.5, RT.13/RW.6, Kebon Kosong, Kemayoran, RT.13/RW.6, Kb. Kosong, Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",1,Full Furnished,6699999,-6.1605549,106.8529217,"Blok A, Gg. Swadaya II No.5, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Jambi 10630, Indonesia",Kemayoran
452,Best of the Best 3BR Apartment Grand Palace/Pallazo Kemayoran By Travelio,3,91,3500,"Jalan Benyamin Suaeb , RT.13/RW.6, Kebon Kosong, Kemayoran, RT.13/RW.6, Kb. Kosong, Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",1,Full Furnished,6699999,-6.155815,106.8511911,"Jl. Benyamin Suaeb, RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",Kemayoran
453,Monthly Promo 3BR Grand Palace Kemayoran with Sofabed by Travelio,3,91,3500,"Jalan Benyamin Suaeb Blok A No.5, RT.13/RW.6, Kebon Kosong, Kemayoran, RT.13/RW.6, Kb. Kosong, Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",1,Full Furnished,6699999,-6.1623334,106.8517656,"Gg. Swadaya II No.5, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Jambi, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Jakarta, Daerah Khusus Ibukota Jakarta 10630, Indonesia",Kemayoran
454,Fancy and Classic Studio Room at Bellezza Apartment By Travelio,0,36,3300,"Jalan Letjen Soepeno No.34, Arteri Permata Hijau, RT.4/RW.2, Grogol Utara, Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12210",1,Full Furnished,6724999,-6.2220039,106.7830363,"Jl. Arteri Permata Hijau Jl. Letnan Jenderal Soepeno No.34, RT.4/RW.2, Grogol Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12210, Indonesia",Kby. Lama
455,Minimalist and Cozy 2BR Apartment at The Boulevard By Travelio,2,43,4400,"Jl. Fachrudin No.5, RT.1/RW.7, Kp. Bali, Tanah Abang, Jakarta Pusat - 10250",1,Full Furnished,5239999,-6.1833638,106.8165303,"Jl. H. Fachrudin No.5, RT.1/RW.7, Kp. Bali, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",Tanah Abang
456,Homey and Spacious 1BR Apartment at Thamrin Residence By Travelio,1,41,2200,"Jalan Kebon Kacang Raya, RT.3/RW.8, Kebon Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,Full Furnished,6252699,-6.1942618,106.8186325,"Jl. Kebon Kacang Raya, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",Tanah Abang
457,Spacious 3BR Residence at Grand Palace Kemayoran Apartment By Travelio,3,116,3500,"Jalan Benyamin Suaeb Blok A No.5, RT.13/RW.6, Kebon Kosong, Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",1,Full Furnished,6797686,-6.1608195,106.853029,"Jl. Benyamin Suaeb Blok A No.5, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia",Kemayoran
458,Extra Space 3BR Apartment Grand Palace Kemayoran By Travelio,3,116,3500,"Jl. Casa Kb. Kosong Kemayoran Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",1,Full Furnished,6799999,-6.1598731,106.853053,"Jl. Casa, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia",Kemayoran
459,Luxurious 1BR @ The Empyreal Condominium Epicentrum Apartment By Travelio,1,86,6600,"Jl. Epicentrum Tengah No.3, RT.2/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,Full Furnished,5833749,-6.2191736,106.8330712,"Jl. Epicentrum Tengah No.3, RT.2/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Setiabudi
460,Relaxing 3BR Apartment at Bassura City near Shopping Mall By Travelio,3,48,3500,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,6855348,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
461,2BR Cosmo Terrace Apartment next to Thamrin City By Travelio,2,57,3500,"Jalan Kh. Mas Mansyur, RT.5/RW.13, Kb. Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,Full Furnished,6719616,-6.1967368,106.8144127,"Jl. K.H. Mas Mansyur, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",Tanah Abang
462,Comfy 2BR Sudirman Park Apartment at Central Area By Travelio,2,52,3500,"Jalan K.H. Mas Mansyur Kav.35, RT.12/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,Full Furnished,6888846,-6.2047054,106.8175902,"Jl. K.H. Mas Mansyur No.Kav. 35, RT.12/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia",Tanah Abang
463,3BR Business Residence at Grand Palace Kemayoran By Travelio,3,91,3500,"Jalan Benyamin Suaeb Blok A No.5, RT.13/RW.6, Kebon Kosong, Kemayoran, RT.13/RW.6, Kb. Kosong, Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",1,Full Furnished,6899999,-6.1623334,106.8517656,"Gg. Swadaya II No.5, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Jambi, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Jakarta, Daerah Khusus Ibukota Jakarta 10630, Indonesia",Kemayoran
464,Luxurious 2BR Apartment at Belmont Residence By Travelio,2,41,3500,"Jalan Lapangan Bola, Meruya Ilir, RT.8/RW.7, Srengseng, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620",1,Full Furnished,6900000,-6.2012728,106.7602433,"Jl. Lapangan Bola No.8, RT.8/RW.1, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",Kembangan
465,Posh 2BR Apartment at Green Bay Pluit By Travelio,2,35,3500,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",1,Full Furnished,6900000,-6.108289000000001,106.778926,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",Penjaringan
466,Sea View 1BR Apartment for 4 Pax at Ancol Mansion By Travelio,1,72,3500,"Jl. Pasir Putih II, RT.11/RW.10, Ancol, Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",1,Full Furnished,6999999,-6.124045199999999,106.8466748,"Jl. Pasir Putih II No.11, RW.10, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Pademangan
467,Cozy and Elegant 2BR Apartment Royal Olive Residence By Travelio,2,50,2878,"Jalan Buncit Raya No.101, RT.1/RW.2, Pejaten Barat, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760",1,Full Furnished,6999999,-6.276668099999999,106.829678,"1, The Royal olive Residence, Jl. Warung Buncit Raya No.101, RT.1/RW.7, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia",Ps. Minggu
468,Cozy 2BR at Taman Rasuna Kuningan Apartment By Travelio,2,73,5000,"Kompleks Epicentrum, Jalan HR. Rasuna Said, RT.16/RW.1, Karet Kuningan, Menteng Atas, Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,Full Furnished,6499999,-6.2164896,106.834699,"Jl. H. R. Rasuna Said, RT.2/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Setiabudi
